KAZ_ADJ;Kazan;Kazan;Kazan;;;;;;;;;;;x;
KAZ;Kazan;Kazan;Kazan;;;;;;;;;;;x;
KAZ_proletarian_dictatorship;Kazan;Kazan;Kazan;;;;;;;;;;;x;
KAZ_presidential_dictatorship;Kazan;Kazan;Kazan;;;;;;;;;;;x;
KAZ_bourgeois_dictatorship;Kazan;Kazan;Kazan;;;;;;;;;;;x;
KAZ_fascist_dictatorship;Kazan;Kazan;Kazan;;;;;;;;;;;x;
KAZ_absolute_monarchy;Kazan;Kazan;Kazan;;;;;;;;;;;x;
KAZ_prussian_constitutionalism;Kazan;Kazan;Kazan;;;;;;;;;;;x;
KAZ_hms_government;Kazan;Kazan;Kazan;;;;;;;;;;;x;
KAZ_democracy;Kazan;Kazan;Kazan;;;;;;;;;;;x;
KAZ_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;x;
KAZ_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;x;
KAZ_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;x;
KAZ_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;x;
KAZ_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;x;
KAZ_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;x;
KAZ_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;x;
KAZ_communist_86;Communists;Communists;Communists;;;;;;;;;;;x;
KAZ_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;x;
