NAH;Nahua;Nahua;Nahua;;;;;;;;;;;x;
NAH_ADJ;Nahua;Nahua;Nahua;;;;;;;;;;;x;
NAH_proletarian_dictatorship;Nahua;Nahua;Nahua;;;;;;;;;;;x;
NAH_presidential_dictatorship;Nahua;Nahua;Nahua;;;;;;;;;;;x;
NAH_bourgeois_dictatorship;Nahua;Nahua;Nahua;;;;;;;;;;;x;
NAH_fascist_dictatorship;Nahua;Nahua;Nahua;;;;;;;;;;;x;
NAH_absolute_monarchy;Nahua;Nahua;Nahua;;;;;;;;;;;x;
NAH_prussian_constitutionalism;Nahua;Nahua;Nahua;;;;;;;;;;;x;
NAH_hms_government;Nahua;Nahua;Nahua;;;;;;;;;;;x;
NAH_democracy;Nahua;Nahua;Nahua;;;;;;;;;;;x;
NAH_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;x;
NAH_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;x;
NAH_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;x;
NAH_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;x;
NAH_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;x;
NAH_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;x;
NAH_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;x;
NAH_communist_86;Communists;Communists;Communists;;;;;;;;;;;x;
NAH_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;x;
