HID_ADJ;Hyderabadi;Hyderabadi;Hyderabadi;;;;;;;;;;;x;
HID;Hyderabad;Hyderabad;Hyderabad;;;;;;;;;;;x;
HID_proletarian_dictatorship;Hyderabad;Hyderabad;Hyderabad;;;;;;;;;;;x;
HID_presidential_dictatorship;Hyderabad;Hyderabad;Hyderabad;;;;;;;;;;;x;
HID_bourgeois_dictatorship;Hyderabad;Hyderabad;Hyderabad;;;;;;;;;;;x;
HID_fascist_dictatorship;Hyderabad;Hyderabad;Hyderabad;;;;;;;;;;;x;
HID_absolute_monarchy;Hyderabad;Hyderabad;Hyderabad;;;;;;;;;;;x;
HID_prussian_constitutionalism;Hyderabad;Hyderabad;Hyderabad;;;;;;;;;;;x;
HID_hms_government;Hyderabad;Hyderabad;Hyderabad;;;;;;;;;;;x;
HID_democracy;Hyderabad;Hyderabad;Hyderabad;;;;;;;;;;;x;
HID_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;x;
HID_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;x;
HID_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;x;
HID_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;x;
HID_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;x;
HID_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;x;
HID_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;x;
HID_communist_86;Communists;Communists;Communists;;;;;;;;;;;x;
HID_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;x;
