NOG_ADJ;Nogai;Nogai;Nogai;;;;;;;;;;;x;
NOG;Nogai;Nogai;Nogai;;;;;;;;;;;x;
NOG_proletarian_dictatorship;Nogai;Nogai;Nogai;;;;;;;;;;;x;
NOG_presidential_dictatorship;Nogai;Nogai;Nogai;;;;;;;;;;;x;
NOG_bourgeois_dictatorship;Nogai;Nogai;Nogai;;;;;;;;;;;x;
NOG_fascist_dictatorship;Nogai;Nogai;Nogai;;;;;;;;;;;x;
NOG_absolute_monarchy;Nogai;Nogai;Nogai;;;;;;;;;;;x;
NOG_prussian_constitutionalism;Nogai;Nogai;Nogai;;;;;;;;;;;x;
NOG_hms_government;Nogai;Nogai;Nogai;;;;;;;;;;;x;
NOG_democracy;Nogai;Nogai;Nogai;;;;;;;;;;;x;
NOG_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;x;
NOG_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;x;
NOG_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;x;
NOG_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;x;
NOG_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;x;
NOG_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;x;
NOG_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;x;
NOG_communist_86;Communists;Communists;Communists;;;;;;;;;;;x;
NOG_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;x;
