GOK_ADJ;Golkonda;Golkonda;Golkonda;;;;;;;;;;;x;
GOK;Golkonda;Golkonda;Golkonda;;;;;;;;;;;x;
GOK_proletarian_dictatorship;Golkonda;Golkonda;Golkonda;;;;;;;;;;;x;
GOK_presidential_dictatorship;Golkonda;Golkonda;Golkonda;;;;;;;;;;;x;
GOK_bourgeois_dictatorship;Golkonda;Golkonda;Golkonda;;;;;;;;;;;x;
GOK_fascist_dictatorship;Golkonda;Golkonda;Golkonda;;;;;;;;;;;x;
GOK_absolute_monarchy;Golkonda;Golkonda;Golkonda;;;;;;;;;;;x;
GOK_prussian_constitutionalism;Golkonda;Golkonda;Golkonda;;;;;;;;;;;x;
GOK_hms_government;Golkonda;Golkonda;Golkonda;;;;;;;;;;;x;
GOK_democracy;Golkonda;Golkonda;Golkonda;;;;;;;;;;;x;
GOK_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;x;
GOK_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;x;
GOK_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;x;
GOK_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;x;
GOK_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;x;
GOK_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;x;
GOK_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;x;
GOK_communist_86;Communists;Communists;Communists;;;;;;;;;;;x;
GOK_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;x;
