GBG_ADJ;Great Power Seven;Great Power Seven;Great Power Seven;;;;;;;;;;;x;
GBG;Great Power Seven;Great Power Seven;Great Power Seven;;;;;;;;;;;x;
GBG_proletarian_dictatorship;Great Power Seven;Great Power Seven;Great Power Seven;;;;;;;;;;;x;
GBG_presidential_dictatorship;Great Power Seven;Great Power Seven;Great Power Seven;;;;;;;;;;;x;
GBG_bourgeois_dictatorship;Great Power Seven;Great Power Seven;Great Power Seven;;;;;;;;;;;x;
GBG_fascist_dictatorship;Great Power Seven;Great Power Seven;Great Power Seven;;;;;;;;;;;x;
GBG_absolute_monarchy;Great Power Seven;Great Power Seven;Great Power Seven;;;;;;;;;;;x;
GBG_prussian_constitutionalism;Great Power Seven;Great Power Seven;Great Power Seven;;;;;;;;;;;x;
GBG_hms_government;Great Power Seven;Great Power Seven;Great Power Seven;;;;;;;;;;;x;
GBG_democracy;Great Power Seven;Great Power Seven;Great Power Seven;;;;;;;;;;;x;
GBG_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;x;
GBG_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;x;
GBG_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;x;
GBG_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;x;
GBG_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;x;
GBG_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;x;
GBG_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;x;
GBG_communist_86;Communists;Communists;Communists;;;;;;;;;;;x;
GBG_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;x;
