WAA_ADJ;Waalo;Waalo;Waalo;;;;;;;;;;;x;
WAA;Waalo;Waalo;Waalo;;;;;;;;;;;x;
WAA_proletarian_dictatorship;Waalo;Waalo;Waalo;;;;;;;;;;;x;
WAA_presidential_dictatorship;Waalo;Waalo;Waalo;;;;;;;;;;;x;
WAA_bourgeois_dictatorship;Waalo;Waalo;Waalo;;;;;;;;;;;x;
WAA_fascist_dictatorship;Waalo;Waalo;Waalo;;;;;;;;;;;x;
WAA_absolute_monarchy;Waalo;Waalo;Waalo;;;;;;;;;;;x;
WAA_prussian_constitutionalism;Waalo;Waalo;Waalo;;;;;;;;;;;x;
WAA_hms_government;Waalo;Waalo;Waalo;;;;;;;;;;;x;
WAA_democracy;Waalo;Waalo;Waalo;;;;;;;;;;;x;
WAA_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;x;
WAA_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;x;
WAA_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;x;
WAA_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;x;
WAA_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;x;
WAA_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;x;
WAA_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;x;
WAA_communist_86;Communists;Communists;Communists;;;;;;;;;;;x;
WAA_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;x;
