KAA_ADJ;Kaabu;Kaabu;Kaabu;;;;;;;;;;;x;
KAA;Kaabu;Kaabu;Kaabu;;;;;;;;;;;x;
KAA_proletarian_dictatorship;Kaabu;Kaabu;Kaabu;;;;;;;;;;;x;
KAA_presidential_dictatorship;Kaabu;Kaabu;Kaabu;;;;;;;;;;;x;
KAA_bourgeois_dictatorship;Kaabu;Kaabu;Kaabu;;;;;;;;;;;x;
KAA_fascist_dictatorship;Kaabu;Kaabu;Kaabu;;;;;;;;;;;x;
KAA_absolute_monarchy;Kaabu;Kaabu;Kaabu;;;;;;;;;;;x;
KAA_prussian_constitutionalism;Kaabu;Kaabu;Kaabu;;;;;;;;;;;x;
KAA_hms_government;Kaabu;Kaabu;Kaabu;;;;;;;;;;;x;
KAA_democracy;Kaabu;Kaabu;Kaabu;;;;;;;;;;;x;
KAA_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;x;
KAA_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;x;
KAA_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;x;
KAA_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;x;
KAA_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;x;
KAA_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;x;
KAA_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;x;
KAA_communist_86;Communists;Communists;Communists;;;;;;;;;;;x;
KAA_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;x;
