MAE_ADJ;Mane;Mane;Mane;;;;;;;;;;;x;
MAE;Mane;Mane;Mane;;;;;;;;;;;x;
MAE_proletarian_dictatorship;Mane;Mane;Mane;;;;;;;;;;;x;
MAE_presidential_dictatorship;Mane;Mane;Mane;;;;;;;;;;;x;
MAE_bourgeois_dictatorship;Mane;Mane;Mane;;;;;;;;;;;x;
MAE_fascist_dictatorship;Mane;Mane;Mane;;;;;;;;;;;x;
MAE_absolute_monarchy;Mane;Mane;Mane;;;;;;;;;;;x;
MAE_prussian_constitutionalism;Mane;Mane;Mane;;;;;;;;;;;x;
MAE_hms_government;Mane;Mane;Mane;;;;;;;;;;;x;
MAE_democracy;Mane;Mane;Mane;;;;;;;;;;;x;
MAE_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;x;
MAE_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;x;
MAE_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;x;
MAE_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;x;
MAE_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;x;
MAE_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;x;
MAE_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;x;
MAE_communist_86;Communists;Communists;Communists;;;;;;;;;;;x;
MAE_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;x;
