DAG_ADJ;Dagestani;Dagestani;Dagestani;;;;;;;;;;;x;
DAG;Dagestan;Dagestan;Dagestan;;;;;;;;;;;x;
DAG_proletarian_dictatorship;Dagestan;Dagestan;Dagestan;;;;;;;;;;;x;
DAG_presidential_dictatorship;Dagestan;Dagestan;Dagestan;;;;;;;;;;;x;
DAG_bourgeois_dictatorship;Dagestan;Dagestan;Dagestan;;;;;;;;;;;x;
DAG_fascist_dictatorship;Caucasian Imamate;Caucasian Imamate;Caucasian Imamate;;;;;;;;;;;x;
DAG_absolute_monarchy;Caucasian Imamate;Caucasian Imamate;Caucasian Imamate;;;;;;;;;;;x;
DAG_prussian_constitutionalism;Caucasian Imamate;Caucasian Imamate;Caucasian Imamate;;;;;;;;;;;x;
DAG_hms_government;Caucasian Imamate;Caucasian Imamate;Caucasian Imamate;;;;;;;;;;;x;
DAG_democracy;Dagestan;Dagestan;Dagestan;;;;;;;;;;;x;
DAG_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;x;
DAG_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;x;
DAG_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;x;
DAG_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;x;
DAG_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;x;
DAG_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;x;
DAG_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;x;
DAG_communist_86;Communists;Communists;Communists;;;;;;;;;;;x;
DAG_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;x;
