KON_ADJ;Kong;Kong;Kong;;;;;;;;;;;x;
KON;Kong;Kong;Kong;;;;;;;;;;;x;
KON_proletarian_dictatorship;Kong;Kong;Kong;;;;;;;;;;;x;
KON_presidential_dictatorship;Kong;Kong;Kong;;;;;;;;;;;x;
KON_bourgeois_dictatorship;Kong;Kong;Kong;;;;;;;;;;;x;
KON_fascist_dictatorship;Wattara Empire;Wattara Empire;Wattara Empire;;;;;;;;;;;x;
KON_absolute_monarchy;Kong;Kong;Kong;;;;;;;;;;;x;
KON_prussian_constitutionalism;Kong;Kong;Kong;;;;;;;;;;;x;
KON_hms_government;Kong;Kong;Kong;;;;;;;;;;;x;
KON_democracy;Kong;Kong;Kong;;;;;;;;;;;x;
KON_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;x;
KON_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;x;
KON_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;x;
KON_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;x;
KON_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;x;
KON_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;x;
KON_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;x;
KON_communist_86;Communists;Communists;Communists;;;;;;;;;;;x;
KON_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;x;
