GPB_ADJ;Great Power Fill;Great Power Fill;Great Power Fill;;;;;;;;;;;x;
GPB;Great Power Fill;Great Power Fill;Great Power Fill;;;;;;;;;;;x;
GPB_proletarian_dictatorship;Great Power Fill;Great Power Fill;Great Power Fill;;;;;;;;;;;x;
GPB_presidential_dictatorship;Great Power Fill;Great Power Fill;Great Power Fill;;;;;;;;;;;x;
GPB_bourgeois_dictatorship;Great Power Fill;Great Power Fill;Great Power Fill;;;;;;;;;;;x;
GPB_fascist_dictatorship;Great Power Fill;Great Power Fill;Great Power Fill;;;;;;;;;;;x;
GPB_absolute_monarchy;Great Power Fill;Great Power Fill;Great Power Fill;;;;;;;;;;;x;
GPB_prussian_constitutionalism;Great Power Fill;Great Power Fill;Great Power Fill;;;;;;;;;;;x;
GPB_hms_government;Great Power Fill;Great Power Fill;Great Power Fill;;;;;;;;;;;x;
GPB_democracy;Great Power Fill;Great Power Fill;Great Power Fill;;;;;;;;;;;x;
GPB_conservative_9Fill;Conservatives;Conservatives;Conservatives;;;;;;;;;;;x;
GPB_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;x;
GPB_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;x;
GPB_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;x;
GPB_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;x;
GPB_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;x;
GPB_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;x;
GPB_communist_86;Communists;Communists;Communists;;;;;;;;;;;x;
GPB_fascist_7Fill;Fascists;Fascists;Fascists;;;;;;;;;;;x;
