GPA_ADJ;Great Power Fill;Great Power Fill;Great Power Fill;;;;;;;;;;;x;
GPA;Great Power Fill;Great Power Fill;Great Power Fill;;;;;;;;;;;x;
GPA_proletarian_dictatorship;Great Power Fill;Great Power Fill;Great Power Fill;;;;;;;;;;;x;
GPA_presidential_dictatorship;Great Power Fill;Great Power Fill;Great Power Fill;;;;;;;;;;;x;
GPA_bourgeois_dictatorship;Great Power Fill;Great Power Fill;Great Power Fill;;;;;;;;;;;x;
GPA_fascist_dictatorship;Great Power Fill;Great Power Fill;Great Power Fill;;;;;;;;;;;x;
GPA_absolute_monarchy;Great Power Fill;Great Power Fill;Great Power Fill;;;;;;;;;;;x;
GPA_prussian_constitutionalism;Great Power Fill;Great Power Fill;Great Power Fill;;;;;;;;;;;x;
GPA_hms_government;Great Power Fill;Great Power Fill;Great Power Fill;;;;;;;;;;;x;
GPA_democracy;Great Power Fill;Great Power Fill;Great Power Fill;;;;;;;;;;;x;
GPA_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;x;
GPA_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;x;
GPA_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;x;
GPA_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;x;
GPA_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;x;
GPA_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;x;
GPA_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;x;
GPA_communist_86;Communists;Communists;Communists;;;;;;;;;;;x;
GPA_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;x;
