OUD_ADJ;Oudh;Oudh;Oudh;;;;;;;;;;;x;
OUD;Oudh;Oudh;Oudh;;;;;;;;;;;x;
OUD_proletarian_dictatorship;Oudh;Oudh;Oudh;;;;;;;;;;;x;
OUD_presidential_dictatorship;Oudh;Oudh;Oudh;;;;;;;;;;;x;
OUD_bourgeois_dictatorship;Oudh;Oudh;Oudh;;;;;;;;;;;x;
OUD_fascist_dictatorship;Oudh;Oudh;Oudh;;;;;;;;;;;x;
OUD_absolute_monarchy;Oudh;Oudh;Oudh;;;;;;;;;;;x;
OUD_prussian_constitutionalism;Oudh;Oudh;Oudh;;;;;;;;;;;x;
OUD_hms_government;Oudh;Oudh;Oudh;;;;;;;;;;;x;
OUD_democracy;Oudh;Oudh;Oudh;;;;;;;;;;;x;
OUD_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;x;
OUD_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;x;
OUD_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;x;
OUD_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;x;
OUD_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;x;
OUD_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;x;
OUD_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;x;
OUD_communist_86;Communists;Communists;Communists;;;;;;;;;;;x;
OUD_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;x;
