ANU_ADJ;Anhui;Anhui;Anhui;;;;;;;;;;;x;
ANU;Anhui;Anhui;Anhui;;;;;;;;;;;x;
ANU_proletarian_dictatorship;Anhui;Anhui;Anhui;;;;;;;;;;;x;
ANU_presidential_dictatorship;Anhui;Anhui;Anhui;;;;;;;;;;;x;
ANU_bourgeois_dictatorship;Anhui;Anhui;Anhui;;;;;;;;;;;x;
ANU_fascist_dictatorship;Anhui;Anhui;Anhui;;;;;;;;;;;x;
ANU_absolute_monarchy;Anhui;Anhui;Anhui;;;;;;;;;;;x;
ANU_prussian_constitutionalism;Anhui;Anhui;Anhui;;;;;;;;;;;x;
ANU_hms_government;Anhui;Anhui;Anhui;;;;;;;;;;;x;
ANU_democracy;Anhui;Anhui;Anhui;;;;;;;;;;;x;
ANU_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;x;
ANU_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;x;
ANU_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;x;
ANU_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;x;
ANU_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;x;
ANU_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;x;
ANU_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;x;
ANU_communist_86;Communists;Communists;Communists;;;;;;;;;;;x;
ANU_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;x;
