BAM_ADJ;Bamana;Bamana;Bamana;;;;;;;;;;;x;
BAM;Bamana;Bamana;Bamana;;;;;;;;;;;x;
BAM_proletarian_dictatorship;Bamana;Bamana;Bamana;;;;;;;;;;;x;
BAM_presidential_dictatorship;Bamana;Bamana;Bamana;;;;;;;;;;;x;
BAM_bourgeois_dictatorship;Bamana;Bamana;Bamana;;;;;;;;;;;x;
BAM_fascist_dictatorship;Bamana;Bamana;Bamana;;;;;;;;;;;x;
BAM_absolute_monarchy;Bamana;Bamana;Bamana;;;;;;;;;;;x;
BAM_prussian_constitutionalism;Bamana;Bamana;Bamana;;;;;;;;;;;x;
BAM_hms_government;Bamana;Bamana;Bamana;;;;;;;;;;;x;
BAM_democracy;Bamana;Bamana;Bamana;;;;;;;;;;;x;
BAM_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;x;
BAM_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;x;
BAM_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;x;
BAM_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;x;
BAM_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;x;
BAM_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;x;
BAM_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;x;
BAM_communist_86;Communists;Communists;Communists;;;;;;;;;;;x;
BAM_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;x;
