PES_ADJ;French;French;French;;;;;;;;;;;x;
PES;French Peasent Revolt;French Peasent Revolt;French Peasent Revolt;;;;;;;;;;;x;
PES_proletarian_dictatorship;French Peasent Revolt;French Peasent Revolt;French Peasent Revolt;;;;;;;;;;;x;
PES_presidential_dictatorship;French Peasent Revolt;French Peasent Revolt;French Peasent Revolt;;;;;;;;;;;x;
PES_bourgeois_dictatorship;French Peasent Revolt;French Peasent Revolt;French Peasent Revolt;;;;;;;;;;;x;
PES_fascist_dictatorship;French Peasent Revolt;French Peasent Revolt;French Peasent Revolt;;;;;;;;;;;x;
PES_absolute_monarchy;French Peasent Revolt;French Peasent Revolt;French Peasent Revolt;;;;;;;;;;;x;
PES_prussian_constitutionalism;French Peasent Revolt;French Peasent Revolt;French Peasent Revolt;;;;;;;;;;;x;
PES_hms_government;French Peasent Revolt;French Peasent Revolt;French Peasent Revolt;;;;;;;;;;;x;
PES_democracy;French Peasent Revolt;French Peasent Revolt;French Peasent Revolt;;;;;;;;;;;x;
PES_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;x;
PES_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;x;
PES_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;x;
PES_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;x;
PES_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;x;
PES_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;x;
PES_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;x;
PES_communist_86;Communists;Communists;Communists;;;;;;;;;;;x;
PES_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;x;
