XSH_ADJ;Xhosa;Xhosa;Xhosa;;;;;;;;;;;x;
XSH;Xhosa;Xhosa;Xhosa;;;;;;;;;;;x;
XSH_proletarian_dictatorship;Xhosa;Xhosa;Xhosa;;;;;;;;;;;x;
XSH_presidential_dictatorship;Xhosa;Xhosa;Xhosa;;;;;;;;;;;x;
XSH_bourgeois_dictatorship;Xhosa;Xhosa;Xhosa;;;;;;;;;;;x;
XSH_fascist_dictatorship;Xhosa;Xhosa;Xhosa;;;;;;;;;;;x;
XSH_absolute_monarchy;Xhosa;Xhosa;Xhosa;;;;;;;;;;;x;
XSH_prussian_constitutionalism;Xhosa;Xhosa;Xhosa;;;;;;;;;;;x;
XSH_hms_government;Xhosa;Xhosa;Xhosa;;;;;;;;;;;x;
XSH_democracy;Transkei;Transkei;Transkei;;;;;;;;;;;x;
XSH_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;x;
XSH_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;x;
XSH_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;x;
XSH_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;x;
XSH_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;x;
XSH_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;x;
XSH_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;x;
XSH_communist_86;Communists;Communists;Communists;;;;;;;;;;;x;
XSH_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;x;
