LYA_ADJ;Cyrenaican;Cyrenaican;Cyrenaican;;;;;;;;;;;x;
LYA;Cyrenaica;Cyrenaica;Cyrenaica;;;;;;;;;;;x;
LYA_proletarian_dictatorship;Cyrenaica;Cyrenaica;Cyrenaica;;;;;;;;;;;x;
LYA_presidential_dictatorship;Cyrenaica;Cyrenaica;Cyrenaica;;;;;;;;;;;x;
LYA_bourgeois_dictatorship;Cyrenaica;Cyrenaica;Cyrenaica;;;;;;;;;;;x;
LYA_fascist_dictatorship;Cyrenaica;Cyrenaica;Cyrenaica;;;;;;;;;;;x;
LYA_absolute_monarchy;Cyrenaica;Cyrenaica;Cyrenaica;;;;;;;;;;;x;
LYA_prussian_constitutionalism;Cyrenaica;Cyrenaica;Cyrenaica;;;;;;;;;;;x;
LYA_hms_government;Cyrenaica;Cyrenaica;Cyrenaica;;;;;;;;;;;x;
LYA_democracy;Cyrenaica;Cyrenaica;Cyrenaica;;;;;;;;;;;x;
LYA_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;x;
LYA_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;x;
LYA_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;x;
LYA_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;x;
LYA_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;x;
LYA_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;x;
LYA_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;x;
LYA_communist_86;Communists;Communists;Communists;;;;;;;;;;;x;
LYA_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;x;
