KAN_ADJ;Kanem;Kanem;Kanem;;;;;;;;;;;x;
KAN;Kanem;Kanem;Kanem;;;;;;;;;;;x;
KAN_proletarian_dictatorship;Kanem;Kanem;Kanem;;;;;;;;;;;x;
KAN_presidential_dictatorship;Kanem;Kanem;Kanem;;;;;;;;;;;x;
KAN_bourgeois_dictatorship;Kanem;Kanem;Kanem;;;;;;;;;;;x;
KAN_fascist_dictatorship;Kanem;Kanem;Kanem;;;;;;;;;;;x;
KAN_absolute_monarchy;Kanem;Kanem;Kanem;;;;;;;;;;;x;
KAN_prussian_constitutionalism;Kanem;Kanem;Kanem;;;;;;;;;;;x;
KAN_hms_government;Kanem;Kanem;Kanem;;;;;;;;;;;x;
KAN_democracy;Kanem;Kanem;Kanem;;;;;;;;;;;x;
KAN_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;x;
KAN_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;x;
KAN_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;x;
KAN_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;x;
KAN_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;x;
KAN_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;x;
KAN_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;x;
KAN_communist_86;Communists;Communists;Communists;;;;;;;;;;;x;
KAN_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;x;
