WAD_ADJ;Wadai;Wadai;Wadai;;;;;;;;;;;x;
WAD;Wadai;Wadai;Wadai;;;;;;;;;;;x;
WAD_proletarian_dictatorship;Wadai;Wadai;Wadai;;;;;;;;;;;x;
WAD_presidential_dictatorship;Wadai;Wadai;Wadai;;;;;;;;;;;x;
WAD_bourgeois_dictatorship;Wadai;Wadai;Wadai;;;;;;;;;;;x;
WAD_fascist_dictatorship;Wadai;Wadai;Wadai;;;;;;;;;;;x;
WAD_absolute_monarchy;Wadai;Wadai;Wadai;;;;;;;;;;;x;
WAD_prussian_constitutionalism;Wadai;Wadai;Wadai;;;;;;;;;;;x;
WAD_hms_government;Wadai;Wadai;Wadai;;;;;;;;;;;x;
WAD_democracy;Wadai;Wadai;Wadai;;;;;;;;;;;x;
WAD_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;x;
WAD_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;x;
WAD_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;x;
WAD_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;x;
WAD_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;x;
WAD_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;x;
WAD_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;x;
WAD_communist_86;Communists;Communists;Communists;;;;;;;;;;;x;
WAD_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;x;
