SEN_ADJ;Sine;Sine;Sine;;;;;;;;;;;x;
SEN;Sine;Sine;Sine;;;;;;;;;;;x;
SEN_proletarian_dictatorship;Sine;Sine;Sine;;;;;;;;;;;x;
SEN_presidential_dictatorship;Sine;Sine;Sine;;;;;;;;;;;x;
SEN_bourgeois_dictatorship;Sine;Sine;Sine;;;;;;;;;;;x;
SEN_fascist_dictatorship;Sine;Sine;Sine;;;;;;;;;;;x;
SEN_absolute_monarchy;Sine;Sine;Sine;;;;;;;;;;;x;
SEN_prussian_constitutionalism;Sine;Sine;Sine;;;;;;;;;;;x;
SEN_hms_government;Sine;Sine;Sine;;;;;;;;;;;x;
SEN_democracy;Sine;Sine;Sine;;;;;;;;;;;x;
SEN_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;x;
SEN_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;x;
SEN_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;x;
SEN_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;x;
SEN_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;x;
SEN_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;x;
SEN_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;x;
SEN_communist_86;Communists;Communists;Communists;;;;;;;;;;;x;
SEN_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;x;
