FUA_ADJ;Futa Toro;Futa Toro;Futa Toro;;;;;;;;;;;x;
FUA;Futa Toro;Futa Toro;Futa Toro;;;;;;;;;;;x;
FUA_proletarian_dictatorship;Futa Toro;Futa Toro;Futa Toro;;;;;;;;;;;x;
FUA_presidential_dictatorship;Futa Toro;Futa Toro;Futa Toro;;;;;;;;;;;x;
FUA_bourgeois_dictatorship;Futa Toro;Futa Toro;Futa Toro;;;;;;;;;;;x;
FUA_fascist_dictatorship;Futa Toro;Futa Toro;Futa Toro;;;;;;;;;;;x;
FUA_absolute_monarchy;Futa Toro;Futa Toro;Futa Toro;;;;;;;;;;;x;
FUA_prussian_constitutionalism;Futa Toro;Futa Toro;Futa Toro;;;;;;;;;;;x;
FUA_hms_government;Futa Toro;Futa Toro;Futa Toro;;;;;;;;;;;x;
FUA_democracy;Futa Toro;Futa Toro;Futa Toro;;;;;;;;;;;x;
FUA_conservative_92;Conservatives;Conservatives;Conservatives;;;;;;;;;;;x;
FUA_liberal_79;Liberals;Liberals;Liberals;;;;;;;;;;;x;
FUA_liberal_87;National Liberals;National Liberals;National Liberals;;;;;;;;;;;x;
FUA_socialist_85;Socialists;Socialists;Socialists;;;;;;;;;;;x;
FUA_socialist_99;National Socialists;National Socialists;National Socialists;;;;;;;;;;;x;
FUA_reactionary_84;Monarchy Leadership;Monarchy Leadership;Monarchy Leadership;;;;;;;;;;;x;
FUA_anarcho_liberal_93;Radical Liberals;Radical Liberals;Radical Liberals;;;;;;;;;;;x;
FUA_communist_86;Communists;Communists;Communists;;;;;;;;;;;x;
FUA_fascist_72;Fascists;Fascists;Fascists;;;;;;;;;;;x;
